"year","corr","provname","comp_prov","full_ts_corr","dist_m","dist_km","dist_from_PP_m","dist_from_PP_km"
2013,0.592810245613493,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
2014,0.439840520572019,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
2015,-0.667966206677311,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
2016,-0.0218052481859473,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
2017,0.0992081491039897,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
2018,-0.0336982601180118,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
2019,0.814952145178285,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
2020,0.2683166061892,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
2002,-0.0315755651570998,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
2003,0.486688129730896,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
2004,0.520562979432829,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
2005,0.200764868707101,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
2006,-0.014761786142692,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
2007,0.838412639425659,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
2008,0.0827309428829076,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
2009,-0.194325614288148,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
2010,0.450030932023011,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
2011,0.338604496377752,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
2012,0.407765116600205,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
2013,0.639430947996543,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
2014,0.102586887537343,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
2015,0.325527306307712,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
2016,0.216841485136039,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
2017,0.0225442128889565,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
2018,0.132865824831385,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
2019,0.628893208634956,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
2020,0.0796479970136977,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
2002,0.208881280249721,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
2003,0.608497323006532,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
2004,0.478359956706726,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
2005,0.434083735723646,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
2006,0.0419010389065005,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
2007,0.742030159092839,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
2008,0.452077583407591,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
2009,0.582889000680337,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
2010,0.371489454973746,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
2011,0.620091000507146,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
2012,0.910520024079947,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
2013,0.769829507970635,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
2014,-0.0507556483175863,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
2015,0.723549893480843,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
2016,0.508412246702024,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
2017,0.169489058589384,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
2018,0.572199713111934,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
2019,0.577901227149194,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
2020,0.617361445787156,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
2002,-0.44133526320302,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
2003,0.193395760383122,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
2004,-0.199131022970341,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
2005,-0.484897582039361,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
2006,-0.0126535840203674,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
2007,0.0494619577741539,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
2008,0.00383431457428633,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
2009,-0.273032972069484,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
2010,-0.533863118863764,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
2011,-0.479919469804812,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
2012,0.592005111752494,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
2013,-0.0992466609701954,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
2014,-0.460512970879144,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
2015,0.621643145236087,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
2016,0.479148190858937,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
2017,-0.698970032014808,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
2018,0.547142486300972,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
2019,0.898327131325697,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
2020,0.0209788647939926,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
2002,0.533793353559015,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
2003,0.802433699140287,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
2004,0.712372290849465,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
2005,0.811023638515158,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
2006,0.591722203500373,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
2007,0.828585016702975,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
2008,0.599195040384725,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
2009,0.623625164844138,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
2010,0.949818206727427,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
2011,0.883858184258025,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
2012,0.9549251405163,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
2013,0.837572720643492,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
2014,0.351293262324218,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
2015,0.853361208519092,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
2016,0.835426345975114,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
2017,0.405373828565763,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
2018,0.647133645393463,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
2019,0.957477365820537,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
2020,0.68161731558878,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
2002,-0.441335263203013,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
2003,-0.207261304678844,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
2004,0.123232326943507,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
2005,0.115789297685182,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
2006,0.697610623400569,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
2007,0.441239833264836,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
2008,0.534909370625966,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
2009,0.226357910441881,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
2010,0.626097190825053,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
2011,0.561541472371905,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
2012,0.812846105505195,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
2013,0.243066318422842,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
2014,0.190556067646514,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
2015,0.80810070891182,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
2016,0.230858108035266,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
2017,0.139595180823075,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
2018,0.67410704154056,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
2019,0.79931979523242,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
2020,0.34181133944883,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
2002,0.64807811296312,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
2003,0.492417843365419,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
2004,0.484087249306103,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
2005,0.486620828899476,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
2006,0.849831226109552,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
2007,0.757756022304032,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
2008,0.743884595733056,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
2009,0.918721505356284,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
2010,0.933843749841338,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
2011,0.841343089537244,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
2012,0.912215160974416,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
2013,0.535962789006432,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
2014,0.624971668296148,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
2015,0.504322738275721,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
2016,0.824853046004456,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
2017,0.662778330848717,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
2018,0.900487469953871,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
2019,0.814708418660277,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
2020,0.402171189929743,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
2002,0.435402924569248,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
2003,0.762290075909905,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
2004,-0.0129146674218687,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
2005,0.686565802979136,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
2006,0.495713561596455,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
2007,0.848065441053908,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
2008,0.115580970326109,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
2009,0.577990038539855,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
2010,0.511181598307071,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
2011,0.545854460437873,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
2012,0.81805229619083,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
2013,0.390026718312129,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
2014,0.204762310158997,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
2015,0.644771806214428,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
2016,0.52190543963272,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
2017,0.163201906754031,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
2018,0.515097512619294,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
2019,0.887122367617673,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
2020,0.435013969013531,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
2002,0.166047797925895,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
2003,0.546051764906573,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
2004,0.523027943379264,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
2005,0.301047159270793,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
2006,0.48724955987798,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
2007,0.675164635937705,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
2008,-0.0349324729480619,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
2009,0.542301235012938,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
2010,0.302068715810405,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
2011,0.897220554551571,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
2012,0.907871760011459,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
2013,0.801761439775242,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
2014,0.223532411570631,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
2015,0.832243238934132,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
2016,0.758206133598019,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
2017,0.286959732802876,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
2018,0.72978387871428,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
2019,0.937852393056989,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
2020,0.597518565159205,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
2002,0.538083014284485,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
2003,0.455006008064306,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
2004,0.746498523774862,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
2005,0.515218086315684,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
2006,-0.0328479555467857,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
2007,0.154463682521832,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
2008,0.626285188750243,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
2009,0.629550038647375,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
2010,0.724271296720134,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
2011,0.407212113747408,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
2012,0.576253288462362,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
2013,0.544144743857596,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
2014,-0.0469266919796425,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
2015,0.440537622080675,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
2016,0.431243920177655,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
2017,0.452620147369176,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
2018,0.862185433815467,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
2019,0.44265813020443,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
2020,0.538451272804017,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
2002,-0.441335263203005,"Prey Veng","Ratanak Kiri",0.354322760402655,334306.944643517,334.306944643517,71448.7948026804,71.4487948026804
2003,-0.207261304678844,"Prey Veng","Ratanak Kiri",0.354322760402655,334306.944643517,334.306944643517,71448.7948026804,71.4487948026804
2004,-0.199131022970359,"Prey Veng","Ratanak Kiri",0.354322760402655,334306.944643517,334.306944643517,71448.7948026804,71.4487948026804
2005,0.386313555624855,"Prey Veng","Ratanak Kiri",0.354322760402655,334306.944643517,334.306944643517,71448.7948026804,71.4487948026804
2006,-0.609234578444212,"Prey Veng","Ratanak Kiri",0.354322760402655,334306.944643517,334.306944643517,71448.7948026804,71.4487948026804
2007,0.1746465008546,"Prey Veng","Ratanak Kiri",0.354322760402655,334306.944643517,334.306944643517,71448.7948026804,71.4487948026804
2008,-0.589567311638508,"Prey Veng","Ratanak Kiri",0.354322760402655,334306.944643517,334.306944643517,71448.7948026804,71.4487948026804
2009,0.659229645838856,"Prey Veng","Ratanak Kiri",0.354322760402655,334306.944643517,334.306944643517,71448.7948026804,71.4487948026804
2010,0.65684550414904,"Prey Veng","Ratanak Kiri",0.354322760402655,334306.944643517,334.306944643517,71448.7948026804,71.4487948026804
2011,0.727711779859858,"Prey Veng","Ratanak Kiri",0.354322760402655,334306.944643517,334.306944643517,71448.7948026804,71.4487948026804
2012,0.327868115642885,"Prey Veng","Ratanak Kiri",0.354322760402655,334306.944643517,334.306944643517,71448.7948026804,71.4487948026804
2013,0.579875165050613,"Prey Veng","Ratanak Kiri",0.354322760402655,334306.944643517,334.306944643517,71448.7948026804,71.4487948026804
2014,-0.0926110422489904,"Prey Veng","Ratanak Kiri",0.354322760402655,334306.944643517,334.306944643517,71448.7948026804,71.4487948026804
2015,0.399545766656361,"Prey Veng","Ratanak Kiri",0.354322760402655,334306.944643517,334.306944643517,71448.7948026804,71.4487948026804
2016,-0.591793546319772,"Prey Veng","Ratanak Kiri",0.354322760402655,334306.944643517,334.306944643517,71448.7948026804,71.4487948026804
2017,-0.698970032014828,"Prey Veng","Ratanak Kiri",0.354322760402655,334306.944643517,334.306944643517,71448.7948026804,71.4487948026804
2018,0.658191135203752,"Prey Veng","Ratanak Kiri",0.354322760402655,334306.944643517,334.306944643517,71448.7948026804,71.4487948026804
2019,0.891799411826147,"Prey Veng","Ratanak Kiri",0.354322760402655,334306.944643517,334.306944643517,71448.7948026804,71.4487948026804
2020,0.665929086417208,"Prey Veng","Ratanak Kiri",0.354322760402655,334306.944643517,334.306944643517,71448.7948026804,71.4487948026804
2002,0.671591436947941,"Prey Veng","Siem Reap",0.787810672852842,275164.137386314,275.164137386314,71448.7948026804,71.4487948026804
2003,0.905278098824561,"Prey Veng","Siem Reap",0.787810672852842,275164.137386314,275.164137386314,71448.7948026804,71.4487948026804
2004,0.946517009954227,"Prey Veng","Siem Reap",0.787810672852842,275164.137386314,275.164137386314,71448.7948026804,71.4487948026804
2005,0.649391636823762,"Prey Veng","Siem Reap",0.787810672852842,275164.137386314,275.164137386314,71448.7948026804,71.4487948026804
2006,0.960628375222767,"Prey Veng","Siem Reap",0.787810672852842,275164.137386314,275.164137386314,71448.7948026804,71.4487948026804
2007,0.833699176579114,"Prey Veng","Siem Reap",0.787810672852842,275164.137386314,275.164137386314,71448.7948026804,71.4487948026804
2008,0.853621857360157,"Prey Veng","Siem Reap",0.787810672852842,275164.137386314,275.164137386314,71448.7948026804,71.4487948026804
2009,0.8616601431518,"Prey Veng","Siem Reap",0.787810672852842,275164.137386314,275.164137386314,71448.7948026804,71.4487948026804
2010,0.952511174883204,"Prey Veng","Siem Reap",0.787810672852842,275164.137386314,275.164137386314,71448.7948026804,71.4487948026804
2011,0.961317138173926,"Prey Veng","Siem Reap",0.787810672852842,275164.137386314,275.164137386314,71448.7948026804,71.4487948026804
2012,0.768480551502662,"Prey Veng","Siem Reap",0.787810672852842,275164.137386314,275.164137386314,71448.7948026804,71.4487948026804
2013,0.826045356820693,"Prey Veng","Siem Reap",0.787810672852842,275164.137386314,275.164137386314,71448.7948026804,71.4487948026804
2014,0.716991846759385,"Prey Veng","Siem Reap",0.787810672852842,275164.137386314,275.164137386314,71448.7948026804,71.4487948026804
2015,0.883620967203122,"Prey Veng","Siem Reap",0.787810672852842,275164.137386314,275.164137386314,71448.7948026804,71.4487948026804
2016,0.883525185788126,"Prey Veng","Siem Reap",0.787810672852842,275164.137386314,275.164137386314,71448.7948026804,71.4487948026804
2017,0.501383322381652,"Prey Veng","Siem Reap",0.787810672852842,275164.137386314,275.164137386314,71448.7948026804,71.4487948026804
