"time","provname","year","biweek","cases","temp_C","precip_mm","births","pop","cases_per_1000","reconstructed_annual_period","reconstructed_multi_period","multi_period","avg_wave_power_annual","avg_wave_power_multi","avg_wave_coherency_temp","avg_cross_power_temp","avg_wave_coherency_precip","avg_cross_power_precip","proportion_coherence_annual"
2004.92307692308,"Kampong Thom",2004,25,2,25.9950294142857,0.00477044351272857,617.62315953141,615188.474697131,0.00325103619827182,-0.0191743814004413,-0.0839998723639578,4.90398958180943,0.3407982220982,0.450736066210652,0.079377078088857,0.615869289333041,0.101034758363758,0.637884294858573,0.91304347826087
2004.96153846154,"Kampong Thom",2004,26,2,24.9587303733334,1.349919728e-05,617.90714105412,615570.507355331,0.00324901855449927,-0.022777862627866,-0.0830470064669011,4.89808396486884,0.356346550641781,0.455862900250605,0.0794358793277866,0.628413987735238,0.101075888742768,0.650241153878347,0.91304347826087
2005,"Kampong Thom",2005,1,8,25.0310772785714,0.0215189455103,618.191122576831,615951.557916571,0.0129880343627341,-0.0265347718847183,-0.0818696055314951,4.89227876387864,0.374183128156798,0.460993049693687,0.0794946686413348,0.644978684953531,0.10198120134683,0.663409630879053,0.91304347826087
2005.03846153846,"Kampong Thom",2005,2,8,26.6878978,0.0121770362269964,618.475104099542,616327.370627354,0.012980114759234,-0.0283183967995638,-0.0810120218759287,4.88657563547612,0.394260203904001,0.466124729796547,0.0795534147975323,0.659158002509288,0.102022022106393,0.680120057425264,0.91304347826087
2005.07692307692,"Kampong Thom",2005,3,3,28.5906152857143,0.0400882001487929,618.759085622252,616703.183338137,0.0048645768029952,-0.0295448980311107,-0.0793952240907945,4.88097621649989,0.416917958389557,0.471256124061676,0.0796120751316762,0.674079317852009,0.102062354651137,0.695060209436387,0.91304347826087
2005.11538461538,"Kampong Thom",2005,4,3,30.0040772928572,0.0648267680517143,619.043067144963,617078.99604892,0.00486161418425943,-0.0280217237829001,-0.0775494077539207,4.87548211928107,0.442995093583074,0.476385386261996,0.0796705948666853,0.69299475640507,0.102800748984725,0.718712877225015,0.91304347826087
2005.15384615385,"Kampong Thom",2005,5,5,28.7069595857143,0.2936626253073,619.327048667673,617454.808759703,0.00809775861984722,-0.025496049877047,-0.0754754457855477,4.87009492715645,0.47342946768426,0.48151064256536,0.0797289069172725,0.709467568498935,0.102840806119088,0.735599371614247,0.91304347826087
2005.19230769231,"Kampong Thom",2005,6,2,30.8902609857143,1.12461428571429,619.639071892465,617830.621470486,0.00323713317290723,-0.0201308581832518,-0.0731749468476841,4.86481619021716,0.508884126219459,0.486629993752772,0.0797869322075339,0.734784538851043,0.10313952590221,0.753330418128639,0.956521739130435
2005.23076923077,"Kampong Thom",2005,7,6,31.33655775,1.86470714285714,619.956703457673,618206.434181269,0.00970549588010385,-0.0137053453941216,-0.0716479294699571,4.85964742130435,0.549630744623792,0.491741517523734,0.079844580489953,0.757818074798219,0.103178792378262,0.777194416875361,0.956521739130435
2005.26923076923,"Kampong Thom",2005,8,5,30.5076797571429,2.08722857142857,620.274335022881,618582.246892052,0.00808299951238747,-0.00555931243366686,-0.0689127386592546,4.8545900922617,0.595396872462025,0.496843270881809,0.0799017516119927,0.781630243292751,0.103217329104781,0.79959706599869,0.956521739130435
2005.30769230769,"Kampong Thom",2005,9,10,31.4038036857143,2.49242142857143,620.591966588089,618958.059602835,0.0161561835165644,0.00364204408648341,-0.0659563093161643,4.84964563045231,0.645318179519624,0.501933292593187,0.0806418880110708,0.80938790825972,0.102319068398119,0.825444390937265,0.956521739130435
2005.34615384615,"Kampong Thom",2005,10,18,29.3412776285714,6.65374285714286,620.909598153297,619333.872313618,0.0290634838568706,0.0140174884773105,-0.0627831791035985,4.84481541554574,0.6984179111735,0.50700960571084,0.080698294784754,0.893319338797946,0.102613810522715,0.847148125193861,0.956521739130435
