"month_date","provname","national_cases","cases","precip_mm","temp_C","temp_C_national","precip_mm_national","oni","mei"
2012-05-01,"Ratanak Kiri",3508,1,10.34125,27.5768013607143,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Siem Reap",3508,381,8.36023571428571,30.026938175,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Stung Treng",3508,2,7.63197142857143,28.5346613964286,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Svay Rieng",3508,60,10.6503714285714,29.2898694785715,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-05-01,"Takeo",3508,146,5.93366428571429,29.0704529,28.8617051848901,8.37928818681319,-0.26,-0.4
2012-06-01,"Banteay Meanchey",9263,1334,4.70991428571429,29.3739456785715,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Battambang",9263,254,3.75330714285714,29.1278468678572,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Kampong Cham",9263,1117,4.43908571428571,29.4211576928572,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Kampong Chhnang",9263,457,5.63847142857143,29.0088575678571,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Kampong Speu",9263,645,6.89737857142857,27.2479699464286,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Kampong Thom",9263,488,6.55070714285714,29.2134513928572,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Kampot",9263,168,8.79339285714286,26.9967183035714,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Kandal",9263,1213,5.61371428571429,29.1754450142857,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Koh Kong",9263,23,15.5174214285714,25.7010575714286,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Kratie",9263,30,8.22445714285714,28.378228725,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Mondul Kiri",9263,3,7.87222142857143,27.4854612035714,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Oddar Meanchey",9263,202,8.44351428571429,28.6553872857143,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Pailin",9263,45,5.65992142857143,27.2878660392858,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Phnom Penh",9263,596,5.22917857142857,29.3397562857143,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Preah Sihanouk",9263,83,17.7750571428571,26.8558608642858,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Preah Vihear",9263,104,9.2938,28.2311064,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Prey Veng",9263,687,6.1577,29.0086082535715,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Pursat",9263,14,5.44674285714286,28.0876160964286,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Ratanak Kiri",9263,5,12.8219714285714,26.8373493607143,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Siem Reap",9263,1201,7.27708571428571,29.2665264035715,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Stung Treng",9263,2,10.3111857142857,27.88516755,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Svay Rieng",9263,154,7.69956428571429,28.6078083428571,28.291650585989,7.65264807692307,-0.01,-0.14
2012-06-01,"Takeo",9263,438,6.15422142857143,28.6840892892857,28.291650585989,7.65264807692307,-0.01,-0.14
2012-07-01,"Banteay Meanchey",9125,1224,4.50763571428571,28.8964590476191,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Battambang",9125,331,5.3412,28.6399185571429,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Kampong Cham",9125,1056,9.31655,29.0656337214286,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Kampong Chhnang",9125,405,9.1222,28.7820884214286,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Kampong Speu",9125,428,8.83879285714286,26.8419965976191,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Kampong Thom",9125,452,9.11991428571429,28.9901193976191,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Kampot",9125,162,9.4059,26.6226944095239,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Kandal",9125,1247,8.40044285714286,29.0313621095238,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Kep",9125,6,8.2223,26.9826344809524,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Koh Kong",9125,20,14.3450714285714,25.2780001452381,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Kratie",9125,17,12.3282571428571,27.7394221142857,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Mondul Kiri",9125,3,9.72541428571428,26.6980162880952,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Oddar Meanchey",9125,204,5.72537857142857,28.3139820571429,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Pailin",9125,16,7.90325714285714,26.6071364357143,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Phnom Penh",9125,611,7.89357857142857,29.1913969261905,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Preah Sihanouk",9125,49,15.2229071428571,26.5006135642858,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Preah Vihear",9125,98,11.8237,27.5532364738095,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Prey Veng",9125,600,9.63565714285714,28.8673285857143,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Pursat",9125,23,7.48909285714286,27.7831826857143,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Ratanak Kiri",9125,2,14.0227642857143,25.9976804761905,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Siem Reap",9125,1649,7.77872142857143,29.0088203833334,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Stung Treng",9125,6,13.6353,27.0881661261905,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Svay Rieng",9125,160,12.1122714285714,28.2765128666667,27.8898417734432,9.47129175824175,0.25,0.37
2012-07-01,"Takeo",9125,356,7.08488571428571,28.5045134904762,27.8898417734432,9.47129175824175,0.25,0.37
2012-08-01,"Banteay Meanchey",7484,811,3.60072857142857,28.4536260785715,27.9816156256868,6.71306565934066,0.37,0.03
2012-08-01,"Battambang",7484,307,4.51401428571429,28.1550083,27.9816156256868,6.71306565934066,0.37,0.03
2012-08-01,"Kampong Cham",7484,717,5.30377142857143,29.504220975,27.9816156256868,6.71306565934066,0.37,0.03
2012-08-01,"Kampong Chhnang",7484,173,4.97429285714286,29.2078925464286,27.9816156256868,6.71306565934066,0.37,0.03
2012-08-01,"Kampong Speu",7484,351,6.55253571428571,27.0702225678572,27.9816156256868,6.71306565934066,0.37,0.03
