"provname","year","lambda","CI","llik_FOI","llik_age","llik_sigma","llik_sigma_age","AIC_FOI","AIC_age","AIC_sigma","AIC_sigma_age"
"Takeo",2003,0.2645,"[0.245-0.284]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2004,0.2557,"[0.237-0.275]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2005,0.2933,"[0.274-0.312]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2006,0.201,"[0.183-0.219]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2007,0.2426,"[0.229-0.256]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2008,0.2647,"[0.243-0.287]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2009,0.1805,"[0.159-0.202]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2010,0.2019,"[0.181-0.223]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2011,0.1816,"[0.164-0.199]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2012,0.2018,"[0.187-0.217]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2013,0.1644,"[0.147-0.182]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2014,0.1084,"[0.0864-0.13]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2015,0.1364,"[0.113-0.16]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2016,0.08752,"[0.0629-0.112]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2017,0.1093,"[0.0829-0.136]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2018,0.2078,"[0.184-0.232]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2019,0.1691,"[0.151-0.187]",4006,2749,4017,2750,8092,5616,8151,5656
"Takeo",2020,0.1961,"[0.167-0.225]",4006,2749,4017,2750,8092,5616,8151,5656
"Tboung Khmum",1966,0.04959,"[0-0.351]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1967,0.1406,"[0-0.428]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1968,0.0892,"[0-0.36]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1969,0.06171,"[0-0.322]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1970,0.1163,"[0-0.366]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1971,0.0597,"[0-0.298]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1972,0.07115,"[0-0.302]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1973,0.04084,"[0-0.265]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1974,0.05875,"[0-0.277]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1975,0.04734,"[0-0.26]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1976,0.08568,"[0-0.292]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1977,0.04722,"[0-0.246]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1978,0.06151,"[0-0.255]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1979,0.05762,"[0-0.245]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1980,0.04952,"[0-0.232]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1981,0.06419,"[0-0.242]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1982,0.06458,"[0-0.236]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1983,0.0647,"[0-0.231]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1984,0.07069,"[0-0.231]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1985,0.06313,"[0-0.218]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1986,0.0477,"[0-0.199]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1987,0.0591,"[0-0.206]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1988,0.04337,"[0-0.186]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1989,0.06215,"[0-0.201]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1990,0.07339,"[0-0.208]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1991,0.07173,"[0-0.201]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1992,0.07057,"[0-0.195]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1993,0.05492,"[0-0.176]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1994,0.06677,"[0-0.184]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1995,0.05973,"[0-0.173]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1996,0.04766,"[0-0.158]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1997,0.03938,"[0-0.147]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1998,0.05069,"[0-0.156]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",1999,0.04687,"[0-0.149]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2000,0.05953,"[0-0.159]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2001,0.06354,"[0-0.16]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2002,0.06939,"[0-0.162]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2003,0.07526,"[0-0.165]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2004,0.1076,"[0.0223-0.193]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2005,0.1483,"[0.0686-0.228]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2006,0.1973,"[0.125-0.27]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2007,0.1803,"[0.115-0.246]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2008,0.1597,"[0.1-0.219]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2009,0.1587,"[0.105-0.213]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2010,0.1549,"[0.106-0.204]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2011,0.1415,"[0.0965-0.187]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2012,0.1051,"[0.0634-0.147]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2013,0.1262,"[0.0876-0.165]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2014,0.1089,"[0.0733-0.144]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2015,0.08186,"[0.0487-0.115]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2016,0.1922,"[0.167-0.218]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2017,0.04145,"[0.0256-0.0573]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2018,0.1199,"[0.104-0.136]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2019,0.136,"[0.125-0.147]",3414,6341,3029,6237,6938,12831,6205,12661
"Tboung Khmum",2020,0.02826,"[0.0223-0.0343]",3414,6341,3029,6237,6938,12831,6205,12661
