"year_range","mid_year","corr","provname","comp_prov","full_ts_corr","dist_m","dist_km","dist_from_PP_m","dist_from_PP_km"
"2003-2007",2005,0.944061379678657,"Prey Veng","Kampong Speu",0.913041785384734,132065.037412319,132.065037412319,71448.7948026804,71.4487948026804
"2004-2008",2006,0.944201212647578,"Prey Veng","Kampong Speu",0.913041785384734,132065.037412319,132.065037412319,71448.7948026804,71.4487948026804
"2005-2009",2007,0.948922161997816,"Prey Veng","Kampong Speu",0.913041785384734,132065.037412319,132.065037412319,71448.7948026804,71.4487948026804
"2006-2010",2008,0.94744834923703,"Prey Veng","Kampong Speu",0.913041785384734,132065.037412319,132.065037412319,71448.7948026804,71.4487948026804
"2007-2011",2009,0.943412746435329,"Prey Veng","Kampong Speu",0.913041785384734,132065.037412319,132.065037412319,71448.7948026804,71.4487948026804
"2008-2012",2010,0.935313316485477,"Prey Veng","Kampong Speu",0.913041785384734,132065.037412319,132.065037412319,71448.7948026804,71.4487948026804
"2009-2013",2011,0.927481908143268,"Prey Veng","Kampong Speu",0.913041785384734,132065.037412319,132.065037412319,71448.7948026804,71.4487948026804
"2010-2014",2012,0.944195045307359,"Prey Veng","Kampong Speu",0.913041785384734,132065.037412319,132.065037412319,71448.7948026804,71.4487948026804
"2011-2015",2013,0.958461113511808,"Prey Veng","Kampong Speu",0.913041785384734,132065.037412319,132.065037412319,71448.7948026804,71.4487948026804
"2012-2016",2014,0.964808061003707,"Prey Veng","Kampong Speu",0.913041785384734,132065.037412319,132.065037412319,71448.7948026804,71.4487948026804
"2013-2017",2015,0.853280100625028,"Prey Veng","Kampong Speu",0.913041785384734,132065.037412319,132.065037412319,71448.7948026804,71.4487948026804
"2014-2018",2016,0.811913772828692,"Prey Veng","Kampong Speu",0.913041785384734,132065.037412319,132.065037412319,71448.7948026804,71.4487948026804
"2015-2019",2017,0.906941796935901,"Prey Veng","Kampong Speu",0.913041785384734,132065.037412319,132.065037412319,71448.7948026804,71.4487948026804
"2016-2020",2018,0.902776373691472,"Prey Veng","Kampong Speu",0.913041785384734,132065.037412319,132.065037412319,71448.7948026804,71.4487948026804
"2002-2006",2004,0.680106418853077,"Prey Veng","Kampong Thom",0.70674859471574,171561.139869583,171.561139869583,71448.7948026804,71.4487948026804
"2003-2007",2005,0.77653891540054,"Prey Veng","Kampong Thom",0.70674859471574,171561.139869583,171.561139869583,71448.7948026804,71.4487948026804
"2004-2008",2006,0.775361692913719,"Prey Veng","Kampong Thom",0.70674859471574,171561.139869583,171.561139869583,71448.7948026804,71.4487948026804
"2005-2009",2007,0.794588740936494,"Prey Veng","Kampong Thom",0.70674859471574,171561.139869583,171.561139869583,71448.7948026804,71.4487948026804
"2006-2010",2008,0.805515134178248,"Prey Veng","Kampong Thom",0.70674859471574,171561.139869583,171.561139869583,71448.7948026804,71.4487948026804
"2007-2011",2009,0.80484697881807,"Prey Veng","Kampong Thom",0.70674859471574,171561.139869583,171.561139869583,71448.7948026804,71.4487948026804
"2008-2012",2010,0.806357763529967,"Prey Veng","Kampong Thom",0.70674859471574,171561.139869583,171.561139869583,71448.7948026804,71.4487948026804
"2009-2013",2011,0.800959727902849,"Prey Veng","Kampong Thom",0.70674859471574,171561.139869583,171.561139869583,71448.7948026804,71.4487948026804
"2010-2014",2012,0.805855252468414,"Prey Veng","Kampong Thom",0.70674859471574,171561.139869583,171.561139869583,71448.7948026804,71.4487948026804
"2011-2015",2013,0.774477665005292,"Prey Veng","Kampong Thom",0.70674859471574,171561.139869583,171.561139869583,71448.7948026804,71.4487948026804
"2012-2016",2014,0.698257662097672,"Prey Veng","Kampong Thom",0.70674859471574,171561.139869583,171.561139869583,71448.7948026804,71.4487948026804
"2013-2017",2015,0.641065459686978,"Prey Veng","Kampong Thom",0.70674859471574,171561.139869583,171.561139869583,71448.7948026804,71.4487948026804
"2014-2018",2016,0.568955026816027,"Prey Veng","Kampong Thom",0.70674859471574,171561.139869583,171.561139869583,71448.7948026804,71.4487948026804
"2015-2019",2017,0.900484765769871,"Prey Veng","Kampong Thom",0.70674859471574,171561.139869583,171.561139869583,71448.7948026804,71.4487948026804
"2016-2020",2018,0.903963801483452,"Prey Veng","Kampong Thom",0.70674859471574,171561.139869583,171.561139869583,71448.7948026804,71.4487948026804
"2002-2006",2004,0.37845282576226,"Prey Veng","Kampot",0.805887889597834,138619.826011123,138.619826011123,71448.7948026804,71.4487948026804
"2003-2007",2005,0.889211219735071,"Prey Veng","Kampot",0.805887889597834,138619.826011123,138.619826011123,71448.7948026804,71.4487948026804
"2004-2008",2006,0.888894754087656,"Prey Veng","Kampot",0.805887889597834,138619.826011123,138.619826011123,71448.7948026804,71.4487948026804
"2005-2009",2007,0.900946608855008,"Prey Veng","Kampot",0.805887889597834,138619.826011123,138.619826011123,71448.7948026804,71.4487948026804
"2006-2010",2008,0.853226369827005,"Prey Veng","Kampot",0.805887889597834,138619.826011123,138.619826011123,71448.7948026804,71.4487948026804
"2007-2011",2009,0.844824636120797,"Prey Veng","Kampot",0.805887889597834,138619.826011123,138.619826011123,71448.7948026804,71.4487948026804
"2008-2012",2010,0.678039456772871,"Prey Veng","Kampot",0.805887889597834,138619.826011123,138.619826011123,71448.7948026804,71.4487948026804
"2009-2013",2011,0.678497945087518,"Prey Veng","Kampot",0.805887889597834,138619.826011123,138.619826011123,71448.7948026804,71.4487948026804
"2010-2014",2012,0.681375757923844,"Prey Veng","Kampot",0.805887889597834,138619.826011123,138.619826011123,71448.7948026804,71.4487948026804
"2011-2015",2013,0.873016198360014,"Prey Veng","Kampot",0.805887889597834,138619.826011123,138.619826011123,71448.7948026804,71.4487948026804
"2012-2016",2014,0.933237623318523,"Prey Veng","Kampot",0.805887889597834,138619.826011123,138.619826011123,71448.7948026804,71.4487948026804
"2013-2017",2015,0.809610689986685,"Prey Veng","Kampot",0.805887889597834,138619.826011123,138.619826011123,71448.7948026804,71.4487948026804
"2014-2018",2016,0.739203350868968,"Prey Veng","Kampot",0.805887889597834,138619.826011123,138.619826011123,71448.7948026804,71.4487948026804
"2015-2019",2017,0.940220358807875,"Prey Veng","Kampot",0.805887889597834,138619.826011123,138.619826011123,71448.7948026804,71.4487948026804
"2016-2020",2018,0.950229609403882,"Prey Veng","Kampot",0.805887889597834,138619.826011123,138.619826011123,71448.7948026804,71.4487948026804
"2002-2006",2004,0.766013439065771,"Prey Veng","Kandal",0.889511031361767,48064.8346648787,48.0648346648787,71448.7948026804,71.4487948026804
"2003-2007",2005,0.873780433600853,"Prey Veng","Kandal",0.889511031361767,48064.8346648787,48.0648346648787,71448.7948026804,71.4487948026804
"2004-2008",2006,0.875925553719745,"Prey Veng","Kandal",0.889511031361767,48064.8346648787,48.0648346648787,71448.7948026804,71.4487948026804
"2005-2009",2007,0.884443388985396,"Prey Veng","Kandal",0.889511031361767,48064.8346648787,48.0648346648787,71448.7948026804,71.4487948026804
"2006-2010",2008,0.882201305408849,"Prey Veng","Kandal",0.889511031361767,48064.8346648787,48.0648346648787,71448.7948026804,71.4487948026804
"2007-2011",2009,0.911015833949646,"Prey Veng","Kandal",0.889511031361767,48064.8346648787,48.0648346648787,71448.7948026804,71.4487948026804
"2008-2012",2010,0.918647243858001,"Prey Veng","Kandal",0.889511031361767,48064.8346648787,48.0648346648787,71448.7948026804,71.4487948026804
"2009-2013",2011,0.90839333256412,"Prey Veng","Kandal",0.889511031361767,48064.8346648787,48.0648346648787,71448.7948026804,71.4487948026804
"2010-2014",2012,0.937906591312819,"Prey Veng","Kandal",0.889511031361767,48064.8346648787,48.0648346648787,71448.7948026804,71.4487948026804
"2011-2015",2013,0.94470631521963,"Prey Veng","Kandal",0.889511031361767,48064.8346648787,48.0648346648787,71448.7948026804,71.4487948026804
"2012-2016",2014,0.947770080018712,"Prey Veng","Kandal",0.889511031361767,48064.8346648787,48.0648346648787,71448.7948026804,71.4487948026804
"2013-2017",2015,0.805397346274661,"Prey Veng","Kandal",0.889511031361767,48064.8346648787,48.0648346648787,71448.7948026804,71.4487948026804
"2014-2018",2016,0.938408089246329,"Prey Veng","Kandal",0.889511031361767,48064.8346648787,48.0648346648787,71448.7948026804,71.4487948026804
"2015-2019",2017,0.94024435197751,"Prey Veng","Kandal",0.889511031361767,48064.8346648787,48.0648346648787,71448.7948026804,71.4487948026804
"2016-2020",2018,0.944428964341856,"Prey Veng","Kandal",0.889511031361767,48064.8346648787,48.0648346648787,71448.7948026804,71.4487948026804
"2002-2006",2004,0.0385826021374023,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
"2003-2007",2005,0.83560541877146,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
"2004-2008",2006,0.838753384751448,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
"2005-2009",2007,0.864284862479275,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
"2006-2010",2008,0.72161714853183,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
"2007-2011",2009,0.704427790897723,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
"2008-2012",2010,-0.00596690126095267,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
"2009-2013",2011,-0.00680575738410233,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
"2010-2014",2012,0.0103204788206809,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
"2011-2015",2013,0.424420085800604,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
"2012-2016",2014,0.452833281166456,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
"2013-2017",2015,0.2655703617112,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
"2014-2018",2016,0.0796008155590428,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
"2015-2019",2017,0.770708857310893,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
"2016-2020",2018,0.77817428298308,"Prey Veng","Kep",0.441458957688726,153217.344312689,153.217344312689,71448.7948026804,71.4487948026804
"2002-2006",2004,0.0139086737934547,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
"2003-2007",2005,0.764571580187098,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
"2004-2008",2006,0.763261997466223,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
"2005-2009",2007,0.739335828296682,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
"2006-2010",2008,0.683778969194031,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
"2007-2011",2009,0.671484111972569,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
"2008-2012",2010,0.454096780922302,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
"2009-2013",2011,0.391464621701873,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
"2010-2014",2012,0.43344539687274,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
"2011-2015",2013,0.46717563608153,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
"2012-2016",2014,0.525152211068903,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
"2013-2017",2015,0.64424775073567,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
"2014-2018",2016,0.304181932304719,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
"2015-2019",2017,0.691170242923796,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
"2016-2020",2018,0.689072203998895,"Prey Veng","Koh Kong",0.471338550349241,210788.684575229,210.788684575229,71448.7948026804,71.4487948026804
"2002-2006",2004,0.118034657920424,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
"2003-2007",2005,0.421126969595998,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
"2004-2008",2006,0.456151176621944,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
"2005-2009",2007,0.366757809105868,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
"2006-2010",2008,0.362669581124853,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
"2007-2011",2009,0.461539672318752,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
"2008-2012",2010,0.210886083373846,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
"2009-2013",2011,0.199616910336893,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
"2010-2014",2012,0.593853343679326,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
"2011-2015",2013,0.342915079271272,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
"2012-2016",2014,0.311739663674966,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
"2013-2017",2015,0.396092635804577,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
"2014-2018",2016,0.689942227578454,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
"2015-2019",2017,0.66290187953812,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
"2016-2020",2018,0.686910834217617,"Prey Veng","Kratie",0.354807016707365,161029.641133863,161.029641133863,71448.7948026804,71.4487948026804
"2002-2006",2004,-0.0556598887976609,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
"2003-2007",2005,0.00862142355380384,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
"2004-2008",2006,0.0433043816524716,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
"2005-2009",2007,0.0694511196321683,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
"2006-2010",2008,0.110095214415324,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
"2007-2011",2009,0.0996048521934591,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
"2008-2012",2010,0.200157424558959,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
"2009-2013",2011,0.396130507133388,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
"2010-2014",2012,0.505942978441457,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
"2011-2015",2013,0.156647822363118,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
"2012-2016",2014,-0.0399201189031666,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
"2013-2017",2015,0.0509893544877488,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
"2014-2018",2016,0.0893004294448108,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
"2015-2019",2017,0.736793052114096,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
"2016-2020",2018,0.749869949216034,"Prey Veng","Mondul Kiri",0.269552266668202,227546.044829544,227.546044829544,71448.7948026804,71.4487948026804
"2002-2006",2004,0.186881237699968,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
"2003-2007",2005,0.67548798374662,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
"2004-2008",2006,0.731788776403733,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
"2005-2009",2007,0.758703776872874,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
"2006-2010",2008,0.763525935038984,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
"2007-2011",2009,0.776526520570317,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
"2008-2012",2010,0.880755612995239,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
"2009-2013",2011,0.890435208481909,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
"2010-2014",2012,0.898140578992876,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
"2011-2015",2013,0.821756711021453,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
"2012-2016",2014,0.872914365456359,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
"2013-2017",2015,0.795523690691109,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
"2014-2018",2016,0.729056418715699,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
"2015-2019",2017,0.935982644246928,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
"2016-2020",2018,0.940428529348552,"Prey Veng","Oddar Meanchey",0.623049301698486,359468.943978471,359.468943978471,71448.7948026804,71.4487948026804
"2002-2006",2004,0.43493724841948,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
"2003-2007",2005,0.42555960978624,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
"2004-2008",2006,0.41890708916848,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
"2005-2009",2007,0.439818476042594,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
"2006-2010",2008,0.388088301304368,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
"2007-2011",2009,0.369539642217047,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
"2008-2012",2010,0.797690792724164,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
"2009-2013",2011,0.752048827337418,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
"2010-2014",2012,0.762263148835096,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
"2011-2015",2013,0.76823639909314,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
"2012-2016",2014,0.797866851728048,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
"2013-2017",2015,0.500562669272633,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
"2014-2018",2016,0.731786307247532,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
"2015-2019",2017,0.843313823144408,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
"2016-2020",2018,0.844765672890239,"Prey Veng","Pailin",0.460233201770903,351157.883975683,351.157883975683,71448.7948026804,71.4487948026804
"2002-2006",2004,0.637555594688948,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
"2003-2007",2005,0.767307217798999,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
"2004-2008",2006,0.753008728606607,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
"2005-2009",2007,0.777105659386496,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
"2006-2010",2008,0.779165360085374,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
"2007-2011",2009,0.781453032788145,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
"2008-2012",2010,0.775540857434265,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
"2009-2013",2011,0.80062586189235,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
"2010-2014",2012,0.832810956672233,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
"2011-2015",2013,0.837585800171572,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
"2012-2016",2014,0.858820894922166,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
"2013-2017",2015,0.417712632387004,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
"2014-2018",2016,0.775002806713715,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
"2015-2019",2017,0.710762835614937,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
"2016-2020",2018,0.731794102895685,"Prey Veng","Phnom Penh",0.586103708511499,71447.2958233315,71.4472958233315,71448.7948026804,71.4487948026804
"2002-2006",2004,0.105062574359132,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
"2003-2007",2005,0.78077559374244,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
"2004-2008",2006,0.779191020022352,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
"2005-2009",2007,0.804436482662611,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
"2006-2010",2008,0.809752335034222,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
"2007-2011",2009,0.811537906403872,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
"2008-2012",2010,0.7479814058617,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
"2009-2013",2011,0.714909186401781,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
"2010-2014",2012,0.762949125055302,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
"2011-2015",2013,0.820177066285995,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
"2012-2016",2014,0.851950104623173,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
"2013-2017",2015,0.479768488793236,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
"2014-2018",2016,0.597908608438683,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
"2015-2019",2017,0.861209626986969,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
"2016-2020",2018,0.86775513708723,"Prey Veng","Preah Sihanouk",0.534537237556475,180067.537685184,180.067537685184,71448.7948026804,71.4487948026804
"2002-2006",2004,0.130991595223125,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
"2003-2007",2005,0.693879171327097,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
"2004-2008",2006,0.373177617814551,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
"2005-2009",2007,0.392388227107882,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
"2006-2010",2008,0.387180500998283,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
"2007-2011",2009,0.396637538239948,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
"2008-2012",2010,0.77164679909181,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
"2009-2013",2011,0.658646613429416,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
"2010-2014",2012,0.668465511668313,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
"2011-2015",2013,0.64329551249943,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
"2012-2016",2014,0.580506560648163,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
"2013-2017",2015,0.711017474770584,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
"2014-2018",2016,0.617588038660484,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
"2015-2019",2017,0.904341119676729,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
"2016-2020",2018,0.908979109201401,"Prey Veng","Preah Vihear",0.447603463592203,269886.202157048,269.886202157048,71448.7948026804,71.4487948026804
"2002-2006",2004,0.444512408923207,"Prey Veng","Pursat",0.337804584140441,222875.337475083,222.875337475083,71448.7948026804,71.4487948026804
