"provname","year","biweek","epiyr","beta","betahigh","betalow","temp_C","precip_m","precip_mm","temp_C_lag","precip_mm_lag","time","cases","births","pop"
"Banteay Meanchey",2003,16,"2007",0.000185567049041537,0.00020252119249728,0.000169985868434482,28.49143505,0.00506058571428571,5.06058571428571,24.8333033571429,5.85640714285714,2003.57692307692,108,653.451243229485,645929.560871822
"Banteay Meanchey",2003,17,"2007",0.0001678862647548,0.000183103238470605,0.000153893185360477,27.8282079285714,0.00456631428571429,4.56631428571429,29.3328259571429,6.2149,2003.61538461538,79,653.679883623088,646355.596419559
"Banteay Meanchey",2003,18,"2007",0.0001249275400226,0.000136269793923346,0.000114497589351389,27.9206501142858,0.00548211428571429,5.48211428571429,28.9550777714286,5.06058571428571,2003.65384615385,52,653.908524016691,646781.631967296
"Banteay Meanchey",2003,19,"2007",0.00014947340649822,0.000162400545366994,0.000137537672619049,27.1862613928571,0.00995657857142857,9.95657857142857,29.5287009285714,4.56631428571429,2003.69230769231,46,654.137164410294,647207.667515033
"Banteay Meanchey",2003,2,"2007",6.57836446664664e-05,7.43347222899787e-05,5.80047561315414e-05,26.0001511714286,1.07229487333643e-05,0.0107229487333643,28.1037682857143,5.48211428571429,2003.03846153846,14,650.290469626903,639965.063203502
"Banteay Meanchey",2003,20,"2007",0.00011705475244982,0.000127270572893339,0.000107626179363918,27.7515165928572,0.00682002857142857,6.82002857142857,28.3274035,9.95657857142857,2003.73076923077,45,654.365804803897,647633.70306277
"Banteay Meanchey",2003,21,"2007",0.000109252517449814,0.000118867736733419,0.000100374147897014,27.6473856714286,0.00460834285714286,4.60834285714286,28.4179887785714,0.0107229487333643,2003.76923076923,34,654.594445197499,648059.738610507
"Banteay Meanchey",2003,22,"2007",0.000108634916946224,0.000118310410010869,9.96974310674051e-05,27.5764175928572,0.00103652153519164,1.03652153519164,28.49143505,6.82002857142857,2003.80769230769,20,654.823085591102,648485.774158245
"Banteay Meanchey",2003,23,"2007",4.92181504201248e-05,5.46965534503357e-05,4.42151103990517e-05,27.89144555,0.000580859627987243,0.580859627987243,27.8282079285714,4.60834285714286,2003.84615384615,7,655.051725984705,648911.809705982
"Banteay Meanchey",2003,24,"2007",0.000126530504865286,0.000138428744487827,0.00011550904018995,27.7436727071429,7.88874028270143e-05,0.0788874028270143,27.9206501142858,1.03652153519164,2003.88461538462,4,655.280366378308,649337.845253719
"Banteay Meanchey",2003,25,"2007",8.31640433741335e-05,9.17440518136959e-05,7.52691476734409e-05,26.1249093857143,2.76907454414286e-05,0.0276907454414286,27.1862613928571,0.580859627987243,2003.92307692308,5,655.509006771911,649763.880801456
"Banteay Meanchey",2003,26,"2007",8.70213441712185e-05,9.77920000621003e-05,7.71932083409253e-05,24.60028608,1.57279052156e-05,0.0157279052156,26.0001511714286,0.0788874028270143,2003.96153846154,4,655.737647165514,650189.916349193
